source_file,source_page,source_row,reason,original_record
Drug_Products_Directory_Yemen.pdf,222,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections األصبثبد انجكت ٍش ٌخ"
Drug_Products_Directory_Yemen.pdf,223,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections األصبثبد انجكت ٍش ٌخ"
Drug_Products_Directory_Yemen.pdf,223,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","استفبع ضغظ انذو"
Drug_Products_Directory_Yemen.pdf,223,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","انتهبثبد انؼظبو"
Drug_Products_Directory_Yemen.pdf,224,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","َضالد انجشد"
Drug_Products_Directory_Yemen.pdf,224,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","َضالد انجشد"
Drug_Products_Directory_Yemen.pdf,224,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Disorders اضطشاثبد انجهبص ً انت ُفغ"
Drug_Products_Directory_Yemen.pdf,224,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Disorders اضطشاثبد انجهبص ً انت ُفغ"
Drug_Products_Directory_Yemen.pdf,224,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","انهضى"
Drug_Products_Directory_Yemen.pdf,224,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األنتهبثبد انجذنذ ٌخ"
Drug_Products_Directory_Yemen.pdf,224,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األنتهبثبد انجذنذ ٌخ"
Drug_Products_Directory_Yemen.pdf,225,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األنتهبثبد انجذنذ ٌخ"
Drug_Products_Directory_Yemen.pdf,225,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األنتهبثبد انجذنذ ٌخ"
Drug_Products_Directory_Yemen.pdf,225,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األنتهبثبد انجذنذ ٌخ"
Drug_Products_Directory_Yemen.pdf,225,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األنتهبثبد انجذنذ ٌخ"
Drug_Products_Directory_Yemen.pdf,225,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األنتهبثبد انجذنذ ٌخ"
Drug_Products_Directory_Yemen.pdf,226,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األنتهبثبد انجذنذ ٌخ"
Drug_Products_Directory_Yemen.pdf,226,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األنتهبثبد انجذنذ ٌخ"
Drug_Products_Directory_Yemen.pdf,226,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Gardiasis جبسد ٌب واي ٍج ٍب"
Drug_Products_Directory_Yemen.pdf,226,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Gardiasis جبسد ٌب واي ٍج ٍب"
Drug_Products_Directory_Yemen.pdf,226,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األنتهبثبد انجذنذ ٌخ"
Drug_Products_Directory_Yemen.pdf,226,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Gardiasis جبسد ٌب واي ٍج ٍب"
Drug_Products_Directory_Yemen.pdf,226,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Gardiasis جبسد ٌب واي ٍج ٍب"
Drug_Products_Directory_Yemen.pdf,227,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األنتهبثبد انجذنذ ٌخ"
Drug_Products_Directory_Yemen.pdf,227,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األنتهبثبد انجذنذ ٌخ"
Drug_Products_Directory_Yemen.pdf,227,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األنتهبثبد انجذنذ ٌخ"
Drug_Products_Directory_Yemen.pdf,227,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","استفبع ضغظ انذو"
Drug_Products_Directory_Yemen.pdf,227,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األنتهبثبد انجذنذ ٌخ"
Drug_Products_Directory_Yemen.pdf,227,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األيغبن"
Drug_Products_Directory_Yemen.pdf,228,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األيغبن"
Drug_Products_Directory_Yemen.pdf,228,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األيغبن"
Drug_Products_Directory_Yemen.pdf,229,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","أيشاض انغكشي"
Drug_Products_Directory_Yemen.pdf,229,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ان ًؼذح"
Drug_Products_Directory_Yemen.pdf,229,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","انهضى"
Drug_Products_Directory_Yemen.pdf,229,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ان ًؼذح"
Drug_Products_Directory_Yemen.pdf,230,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Spasm ٍ آالو انجط"
Drug_Products_Directory_Yemen.pdf,230,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Spasm ٍ آالو انجط"
Drug_Products_Directory_Yemen.pdf,230,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ان ًؼذح"
Drug_Products_Directory_Yemen.pdf,230,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ان ًؼذح"
Drug_Products_Directory_Yemen.pdf,230,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","ان ًؼذح"
Drug_Products_Directory_Yemen.pdf,231,1,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","انهضى"
Drug_Products_Directory_Yemen.pdf,231,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","انهضى"
Drug_Products_Directory_Yemen.pdf,231,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","انهضى"
Drug_Products_Directory_Yemen.pdf,231,4,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","َضالد انجشد"
Drug_Products_Directory_Yemen.pdf,231,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األوجبع"
Drug_Products_Directory_Yemen.pdf,231,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Analgesic يهذئبد األوجبع وانح ًى"
Drug_Products_Directory_Yemen.pdf,231,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األوجبع"
Drug_Products_Directory_Yemen.pdf,232,2,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections ًٍكشوث ٍخ األصبثبد ان انخط ٍشح"
Drug_Products_Directory_Yemen.pdf,232,3,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","األنتهبثبد انجذنذ ٌخ"
Drug_Products_Directory_Yemen.pdf,232,5,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections ًٍكشوث ٍخ األصبثبد ان انخط ٍشح"
Drug_Products_Directory_Yemen.pdf,232,6,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections ًٍكشوث ٍخ األصبثبد ان انخط ٍشح"
Drug_Products_Directory_Yemen.pdf,232,7,"Arabic source text extracted from PDF requires visual/source review; value was preserved without correction","Infections ًٍكشوث ٍخ األصبثبد ان انخط ٍشح"
